channel,date,is_release,hour,messages
#ubuntu,2013-08-08,False,0,278
#ubuntu,2013-08-08,False,1,270
#ubuntu,2013-08-08,False,2,180
#ubuntu,2013-08-08,False,3,116
#ubuntu,2013-08-08,False,4,161
#ubuntu,2013-08-08,False,5,197
#ubuntu,2013-08-08,False,6,102
#ubuntu,2013-08-08,False,7,92
#ubuntu,2013-08-08,False,8,177
#ubuntu,2013-08-08,False,9,200
#ubuntu,2013-08-08,False,10,114
#ubuntu,2013-08-08,False,11,129
#ubuntu,2013-08-08,False,12,109
#ubuntu,2013-08-08,False,13,104
#ubuntu,2013-08-08,False,14,97
#ubuntu,2013-08-08,False,15,142
#ubuntu,2013-08-08,False,16,176
#ubuntu,2013-08-08,False,17,185
#ubuntu,2013-08-08,False,18,197
#ubuntu,2013-08-08,False,19,121
#ubuntu,2013-08-08,False,20,114
#ubuntu,2013-08-08,False,21,150
#ubuntu,2013-08-08,False,22,140
#ubuntu,2013-08-08,False,23,154
#ubuntu,2013-08-15,False,0,101
#ubuntu,2013-08-15,False,1,126
#ubuntu,2013-08-15,False,2,282
#ubuntu,2013-08-15,False,3,259
#ubuntu,2013-08-15,False,4,184
#ubuntu,2013-08-15,False,5,53
#ubuntu,2013-08-15,False,6,82
#ubuntu,2013-08-15,False,7,126
#ubuntu,2013-08-15,False,8,189
#ubuntu,2013-08-15,False,9,99
#ubuntu,2013-08-15,False,10,93
#ubuntu,2013-08-15,False,11,125
#ubuntu,2013-08-15,False,12,94
#ubuntu,2013-08-15,False,13,114
#ubuntu,2013-08-15,False,14,145
#ubuntu,2013-08-15,False,15,343
#ubuntu,2013-08-15,False,16,224
#ubuntu,2013-08-15,False,17,61
#ubuntu,2013-08-15,False,18,153
#ubuntu,2013-08-15,False,19,175
#ubuntu,2013-08-15,False,20,300
#ubuntu,2013-08-15,False,21,327
#ubuntu,2013-08-15,False,22,302
#ubuntu,2013-08-15,False,23,129
#ubuntu,2013-08-22,False,0,113
#ubuntu,2013-08-22,False,1,136
#ubuntu,2013-08-22,False,2,162
#ubuntu,2013-08-22,False,3,206
#ubuntu,2013-08-22,False,4,101
#ubuntu,2013-08-22,False,5,78
#ubuntu,2013-08-22,False,6,36
#ubuntu,2013-08-22,False,7,100
#ubuntu,2013-08-22,False,8,166
#ubuntu,2013-08-22,False,9,127
#ubuntu,2013-08-22,False,10,145
#ubuntu,2013-08-22,False,11,172
#ubuntu,2013-08-22,False,12,124
#ubuntu,2013-08-22,False,13,254
#ubuntu,2013-08-22,False,14,234
#ubuntu,2013-08-22,False,15,154
#ubuntu,2013-08-22,False,16,148
#ubuntu,2013-08-22,False,17,160
#ubuntu,2013-08-22,False,18,160
#ubuntu,2013-08-22,False,19,86
#ubuntu,2013-08-22,False,20,151
#ubuntu,2013-08-22,False,21,81
#ubuntu,2013-08-22,False,22,145
#ubuntu,2013-08-22,False,23,191
#ubuntu,2013-08-29,False,0,213
#ubuntu,2013-08-29,False,1,119
#ubuntu,2013-08-29,False,2,114
#ubuntu,2013-08-29,False,3,164
#ubuntu,2013-08-29,False,4,103
#ubuntu,2013-08-29,False,5,128
#ubuntu,2013-08-29,False,6,95
#ubuntu,2013-08-29,False,7,106
#ubuntu,2013-08-29,False,8,157
#ubuntu,2013-08-29,False,9,147
#ubuntu,2013-08-29,False,10,122
#ubuntu,2013-08-29,False,11,62
#ubuntu,2013-08-29,False,12,171
#ubuntu,2013-08-29,False,13,101
#ubuntu,2013-08-29,False,14,154
#ubuntu,2013-08-29,False,15,120
#ubuntu,2013-08-29,False,16,196
#ubuntu,2013-08-29,False,17,132
#ubuntu,2013-08-29,False,18,290
#ubuntu,2013-08-29,False,19,128
#ubuntu,2013-08-29,False,20,285
#ubuntu,2013-08-29,False,21,126
#ubuntu,2013-08-29,False,22,80
#ubuntu,2013-08-29,False,23,99
#ubuntu,2013-09-05,False,0,167
#ubuntu,2013-09-05,False,1,108
#ubuntu,2013-09-05,False,2,107
#ubuntu,2013-09-05,False,3,184
#ubuntu,2013-09-05,False,4,69
#ubuntu,2013-09-05,False,5,113
#ubuntu,2013-09-05,False,6,233
#ubuntu,2013-09-05,False,7,151
#ubuntu,2013-09-05,False,8,213
#ubuntu,2013-09-05,False,9,187
#ubuntu,2013-09-05,False,10,208
#ubuntu,2013-09-05,False,11,240
#ubuntu,2013-09-05,False,12,183
#ubuntu,2013-09-05,False,13,276
#ubuntu,2013-09-05,False,14,184
#ubuntu,2013-09-05,False,15,227
#ubuntu,2013-09-05,False,16,347
#ubuntu,2013-09-05,False,17,172
#ubuntu,2013-09-05,False,18,205
#ubuntu,2013-09-05,False,19,152
#ubuntu,2013-09-05,False,20,350
#ubuntu,2013-09-05,False,21,400
#ubuntu,2013-09-05,False,22,446
#ubuntu,2013-09-05,False,23,196
#ubuntu,2013-09-12,False,0,386
#ubuntu,2013-09-12,False,1,203
#ubuntu,2013-09-12,False,2,258
#ubuntu,2013-09-12,False,3,154
#ubuntu,2013-09-12,False,4,16
#ubuntu,2013-09-12,False,5,147
#ubuntu,2013-09-12,False,6,93
#ubuntu,2013-09-12,False,7,111
#ubuntu,2013-09-12,False,8,61
#ubuntu,2013-09-12,False,9,213
#ubuntu,2013-09-12,False,10,128
#ubuntu,2013-09-12,False,11,249
#ubuntu,2013-09-12,False,12,113
#ubuntu,2013-09-12,False,13,259
#ubuntu,2013-09-12,False,14,210
#ubuntu,2013-09-12,False,15,253
#ubuntu,2013-09-12,False,16,234
#ubuntu,2013-09-12,False,17,96
#ubuntu,2013-09-12,False,18,123
#ubuntu,2013-09-12,False,19,117
#ubuntu,2013-09-12,False,20,197
#ubuntu,2013-09-12,False,21,107
#ubuntu,2013-09-12,False,22,208
#ubuntu,2013-09-12,False,23,122
#ubuntu,2013-09-19,False,0,53
#ubuntu,2013-09-19,False,1,66
#ubuntu,2013-09-19,False,2,123
#ubuntu,2013-09-19,False,3,246
#ubuntu,2013-09-19,False,4,47
#ubuntu,2013-09-19,False,5,61
#ubuntu,2013-09-19,False,6,39
#ubuntu,2013-09-19,False,7,102
#ubuntu,2013-09-19,False,8,157
#ubuntu,2013-09-19,False,9,95
#ubuntu,2013-09-19,False,10,128
#ubuntu,2013-09-19,False,11,149
#ubuntu,2013-09-19,False,12,147
#ubuntu,2013-09-19,False,13,135
#ubuntu,2013-09-19,False,14,112
#ubuntu,2013-09-19,False,15,157
#ubuntu,2013-09-19,False,16,363
#ubuntu,2013-09-19,False,17,153
#ubuntu,2013-09-19,False,18,293
#ubuntu,2013-09-19,False,19,171
#ubuntu,2013-09-19,False,20,151
#ubuntu,2013-09-19,False,21,149
#ubuntu,2013-09-19,False,22,185
#ubuntu,2013-09-19,False,23,156
#ubuntu,2013-09-26,False,0,113
#ubuntu,2013-09-26,False,1,146
#ubuntu,2013-09-26,False,2,174
#ubuntu,2013-09-26,False,3,132
#ubuntu,2013-09-26,False,4,188
#ubuntu,2013-09-26,False,5,89
#ubuntu,2013-09-26,False,6,73
#ubuntu,2013-09-26,False,7,161
#ubuntu,2013-09-26,False,8,137
#ubuntu,2013-09-26,False,9,159
#ubuntu,2013-09-26,False,10,83
#ubuntu,2013-09-26,False,11,311
#ubuntu,2013-09-26,False,12,147
#ubuntu,2013-09-26,False,13,162
#ubuntu,2013-09-26,False,14,110
#ubuntu,2013-09-26,False,15,99
#ubuntu,2013-09-26,False,16,144
#ubuntu,2013-09-26,False,17,96
#ubuntu,2013-09-26,False,18,188
#ubuntu,2013-09-26,False,19,196
#ubuntu,2013-09-26,False,20,154
#ubuntu,2013-09-26,False,21,232
#ubuntu,2013-09-26,False,22,237
#ubuntu,2013-09-26,False,23,146
#ubuntu,2013-10-03,False,0,138
#ubuntu,2013-10-03,False,1,140
#ubuntu,2013-10-03,False,2,70
#ubuntu,2013-10-03,False,3,62
#ubuntu,2013-10-03,False,4,154
#ubuntu,2013-10-03,False,5,87
#ubuntu,2013-10-03,False,6,155
#ubuntu,2013-10-03,False,7,266
#ubuntu,2013-10-03,False,8,232
#ubuntu,2013-10-03,False,9,223
#ubuntu,2013-10-03,False,10,283
#ubuntu,2013-10-03,False,11,176
#ubuntu,2013-10-03,False,12,181
#ubuntu,2013-10-03,False,13,117
#ubuntu,2013-10-03,False,14,154
#ubuntu,2013-10-03,False,15,226
#ubuntu,2013-10-03,False,16,118
#ubuntu,2013-10-03,False,17,154
#ubuntu,2013-10-03,False,18,112
#ubuntu,2013-10-03,False,19,86
#ubuntu,2013-10-03,False,20,211
#ubuntu,2013-10-03,False,21,68
#ubuntu,2013-10-03,False,22,64
#ubuntu,2013-10-03,False,23,109
#ubuntu,2013-10-10,False,0,196
#ubuntu,2013-10-10,False,1,158
#ubuntu,2013-10-10,False,2,171
#ubuntu,2013-10-10,False,3,154
#ubuntu,2013-10-10,False,4,171
#ubuntu,2013-10-10,False,5,127
#ubuntu,2013-10-10,False,6,103
#ubuntu,2013-10-10,False,7,205
#ubuntu,2013-10-10,False,8,130
#ubuntu,2013-10-10,False,9,100
#ubuntu,2013-10-10,False,10,125
#ubuntu,2013-10-10,False,11,212
#ubuntu,2013-10-10,False,12,227
#ubuntu,2013-10-10,False,13,139
#ubuntu,2013-10-10,False,14,197
#ubuntu,2013-10-10,False,15,154
#ubuntu,2013-10-10,False,16,233
#ubuntu,2013-10-10,False,17,144
#ubuntu,2013-10-10,False,18,159
#ubuntu,2013-10-10,False,19,147
#ubuntu,2013-10-10,False,20,142
#ubuntu,2013-10-10,False,21,184
#ubuntu,2013-10-10,False,22,85
#ubuntu,2013-10-10,False,23,126
#ubuntu,2013-10-17,True,0,288
#ubuntu,2013-10-17,True,1,229
#ubuntu,2013-10-17,True,2,222
#ubuntu,2013-10-17,True,3,56
#ubuntu,2013-10-17,True,4,76
#ubuntu,2013-10-17,True,5,163
#ubuntu,2013-10-17,True,6,110
#ubuntu,2013-10-17,True,7,179
#ubuntu,2013-10-17,True,8,132
#ubuntu,2013-10-17,True,9,217
#ubuntu,2013-10-17,True,10,161
#ubuntu,2013-10-17,True,11,240
#ubuntu,2013-10-17,True,12,173
#ubuntu,2013-10-17,True,13,272
#ubuntu,2013-10-17,True,14,288
#ubuntu,2013-10-17,True,15,202
#ubuntu,2013-10-17,True,16,217
#ubuntu,2013-10-17,True,17,226
#ubuntu,2013-10-17,True,18,274
#ubuntu,2013-10-17,True,19,273
#ubuntu,2013-10-17,True,20,328
#ubuntu,2013-10-17,True,21,275
#ubuntu,2013-10-17,True,22,273
#ubuntu,2013-10-17,True,23,210
#ubuntu,2013-10-24,False,0,151
#ubuntu,2013-10-24,False,1,70
#ubuntu,2013-10-24,False,2,172
#ubuntu,2013-10-24,False,3,150
#ubuntu,2013-10-24,False,4,94
#ubuntu,2013-10-24,False,5,185
#ubuntu,2013-10-24,False,6,316
#ubuntu,2013-10-24,False,7,295
#ubuntu,2013-10-24,False,8,249
#ubuntu,2013-10-24,False,9,192
#ubuntu,2013-10-24,False,10,302
#ubuntu,2013-10-24,False,11,354
#ubuntu,2013-10-24,False,12,156
#ubuntu,2013-10-24,False,13,139
#ubuntu,2013-10-24,False,14,183
#ubuntu,2013-10-24,False,15,283
#ubuntu,2013-10-24,False,16,261
#ubuntu,2013-10-24,False,17,230
#ubuntu,2013-10-24,False,18,133
#ubuntu,2013-10-24,False,19,155
#ubuntu,2013-10-24,False,20,276
#ubuntu,2013-10-24,False,21,276
#ubuntu,2013-10-24,False,22,256
#ubuntu,2013-10-24,False,23,205
#ubuntu,2013-10-31,False,0,237
#ubuntu,2013-10-31,False,1,212
#ubuntu,2013-10-31,False,2,149
#ubuntu,2013-10-31,False,3,210
#ubuntu,2013-10-31,False,4,128
#ubuntu,2013-10-31,False,5,237
#ubuntu,2013-10-31,False,6,209
#ubuntu,2013-10-31,False,7,225
#ubuntu,2013-10-31,False,8,247
#ubuntu,2013-10-31,False,9,115
#ubuntu,2013-10-31,False,10,158
#ubuntu,2013-10-31,False,11,118
#ubuntu,2013-10-31,False,12,121
#ubuntu,2013-10-31,False,13,149
#ubuntu,2013-10-31,False,14,212
#ubuntu,2013-10-31,False,15,171
#ubuntu,2013-10-31,False,16,162
#ubuntu,2013-10-31,False,17,125
#ubuntu,2013-10-31,False,18,224
#ubuntu,2013-10-31,False,19,222
#ubuntu,2013-10-31,False,20,195
#ubuntu,2013-10-31,False,21,268
#ubuntu,2013-10-31,False,22,135
#ubuntu,2013-10-31,False,23,170
#ubuntu,2013-11-07,False,0,183
#ubuntu,2013-11-07,False,1,188
#ubuntu,2013-11-07,False,2,174
#ubuntu,2013-11-07,False,3,345
#ubuntu,2013-11-07,False,4,224
#ubuntu,2013-11-07,False,5,222
#ubuntu,2013-11-07,False,6,351
#ubuntu,2013-11-07,False,7,193
#ubuntu,2013-11-07,False,8,223
#ubuntu,2013-11-07,False,9,272
#ubuntu,2013-11-07,False,10,128
#ubuntu,2013-11-07,False,11,371
#ubuntu,2013-11-07,False,12,212
#ubuntu,2013-11-07,False,13,130
#ubuntu,2013-11-07,False,14,181
#ubuntu,2013-11-07,False,15,231
#ubuntu,2013-11-07,False,16,313
#ubuntu,2013-11-07,False,17,233
#ubuntu,2013-11-07,False,18,175
#ubuntu,2013-11-07,False,19,176
#ubuntu,2013-11-07,False,20,165
#ubuntu,2013-11-07,False,21,253
#ubuntu,2013-11-07,False,22,220
#ubuntu,2013-11-07,False,23,181
#ubuntu,2013-11-14,False,0,222
#ubuntu,2013-11-14,False,1,368
#ubuntu,2013-11-14,False,2,245
#ubuntu,2013-11-14,False,3,210
#ubuntu,2013-11-14,False,4,151
#ubuntu,2013-11-14,False,5,79
#ubuntu,2013-11-14,False,6,61
#ubuntu,2013-11-14,False,7,66
#ubuntu,2013-11-14,False,8,97
#ubuntu,2013-11-14,False,9,115
#ubuntu,2013-11-14,False,10,225
#ubuntu,2013-11-14,False,11,235
#ubuntu,2013-11-14,False,12,100
#ubuntu,2013-11-14,False,13,73
#ubuntu,2013-11-14,False,14,156
#ubuntu,2013-11-14,False,15,38
#ubuntu,2013-11-14,False,16,234
#ubuntu,2013-11-14,False,17,238
#ubuntu,2013-11-14,False,18,242
#ubuntu,2013-11-14,False,19,150
#ubuntu,2013-11-14,False,20,298
#ubuntu,2013-11-14,False,21,228
#ubuntu,2013-11-14,False,22,222
#ubuntu,2013-11-14,False,23,151
#ubuntu,2013-11-21,False,0,129
#ubuntu,2013-11-21,False,1,149
#ubuntu,2013-11-21,False,2,297
#ubuntu,2013-11-21,False,3,306
#ubuntu,2013-11-21,False,4,91
#ubuntu,2013-11-21,False,5,143
#ubuntu,2013-11-21,False,6,133
#ubuntu,2013-11-21,False,7,327
#ubuntu,2013-11-21,False,8,103
#ubuntu,2013-11-21,False,9,169
#ubuntu,2013-11-21,False,10,66
#ubuntu,2013-11-21,False,11,185
#ubuntu,2013-11-21,False,12,199
#ubuntu,2013-11-21,False,13,239
#ubuntu,2013-11-21,False,14,157
#ubuntu,2013-11-21,False,15,99
#ubuntu,2013-11-21,False,16,182
#ubuntu,2013-11-21,False,17,114
#ubuntu,2013-11-21,False,18,122
#ubuntu,2013-11-21,False,19,203
#ubuntu,2013-11-21,False,20,237
#ubuntu,2013-11-21,False,21,322
#ubuntu,2013-11-21,False,22,342
#ubuntu,2013-11-21,False,23,182
#ubuntu,2013-11-28,False,0,203
#ubuntu,2013-11-28,False,1,196
#ubuntu,2013-11-28,False,2,122
#ubuntu,2013-11-28,False,3,64
#ubuntu,2013-11-28,False,4,68
#ubuntu,2013-11-28,False,5,110
#ubuntu,2013-11-28,False,6,107
#ubuntu,2013-11-28,False,7,120
#ubuntu,2013-11-28,False,8,124
#ubuntu,2013-11-28,False,9,111
#ubuntu,2013-11-28,False,10,125
#ubuntu,2013-11-28,False,11,99
#ubuntu,2013-11-28,False,12,74
#ubuntu,2013-11-28,False,13,135
#ubuntu,2013-11-28,False,14,114
#ubuntu,2013-11-28,False,15,75
#ubuntu,2013-11-28,False,16,115
#ubuntu,2013-11-28,False,17,290
#ubuntu,2013-11-28,False,18,265
#ubuntu,2013-11-28,False,19,75
#ubuntu,2013-11-28,False,20,105
#ubuntu,2013-11-28,False,21,184
#ubuntu,2013-11-28,False,22,218
#ubuntu,2013-11-28,False,23,270
#ubuntu,2013-12-05,False,0,157
#ubuntu,2013-12-05,False,1,69
#ubuntu,2013-12-05,False,2,173
#ubuntu,2013-12-05,False,3,153
#ubuntu,2013-12-05,False,4,157
#ubuntu,2013-12-05,False,5,136
#ubuntu,2013-12-05,False,6,44
#ubuntu,2013-12-05,False,7,55
#ubuntu,2013-12-05,False,8,87
#ubuntu,2013-12-05,False,9,129
#ubuntu,2013-12-05,False,10,112
#ubuntu,2013-12-05,False,11,81
#ubuntu,2013-12-05,False,12,75
#ubuntu,2013-12-05,False,13,175
#ubuntu,2013-12-05,False,14,216
#ubuntu,2013-12-05,False,15,236
#ubuntu,2013-12-05,False,16,106
#ubuntu,2013-12-05,False,17,118
#ubuntu,2013-12-05,False,18,207
#ubuntu,2013-12-05,False,19,143
#ubuntu,2013-12-05,False,20,118
#ubuntu,2013-12-05,False,21,227
#ubuntu,2013-12-05,False,22,180
#ubuntu,2013-12-05,False,23,170
#ubuntu,2013-12-12,False,0,150
#ubuntu,2013-12-12,False,1,66
#ubuntu,2013-12-12,False,2,136
#ubuntu,2013-12-12,False,3,171
#ubuntu,2013-12-12,False,4,115
#ubuntu,2013-12-12,False,5,130
#ubuntu,2013-12-12,False,6,89
#ubuntu,2013-12-12,False,7,137
#ubuntu,2013-12-12,False,8,117
#ubuntu,2013-12-12,False,9,168
#ubuntu,2013-12-12,False,10,143
#ubuntu,2013-12-12,False,11,171
#ubuntu,2013-12-12,False,12,78
#ubuntu,2013-12-12,False,13,241
#ubuntu,2013-12-12,False,14,217
#ubuntu,2013-12-12,False,15,226
#ubuntu,2013-12-12,False,16,121
#ubuntu,2013-12-12,False,17,191
#ubuntu,2013-12-12,False,18,157
#ubuntu,2013-12-12,False,19,156
#ubuntu,2013-12-12,False,20,148
#ubuntu,2013-12-12,False,21,211
#ubuntu,2013-12-12,False,22,175
#ubuntu,2013-12-12,False,23,118
#ubuntu,2013-12-19,False,0,67
#ubuntu,2013-12-19,False,1,140
#ubuntu,2013-12-19,False,2,156
#ubuntu,2013-12-19,False,3,128
#ubuntu,2013-12-19,False,4,131
#ubuntu,2013-12-19,False,5,213
#ubuntu,2013-12-19,False,6,270
#ubuntu,2013-12-19,False,7,269
#ubuntu,2013-12-19,False,8,201
#ubuntu,2013-12-19,False,9,176
#ubuntu,2013-12-19,False,10,51
#ubuntu,2013-12-19,False,11,93
#ubuntu,2013-12-19,False,12,203
#ubuntu,2013-12-19,False,13,147
#ubuntu,2013-12-19,False,14,76
#ubuntu,2013-12-19,False,15,154
#ubuntu,2013-12-19,False,16,159
#ubuntu,2013-12-19,False,17,186
#ubuntu,2013-12-19,False,18,118
#ubuntu,2013-12-19,False,19,143
#ubuntu,2013-12-19,False,20,124
#ubuntu,2013-12-19,False,21,183
#ubuntu,2013-12-19,False,22,242
#ubuntu,2013-12-19,False,23,180
#ubuntu,2013-12-26,False,0,152
#ubuntu,2013-12-26,False,1,72
#ubuntu,2013-12-26,False,2,59
#ubuntu,2013-12-26,False,3,52
#ubuntu,2013-12-26,False,4,127
#ubuntu,2013-12-26,False,5,46
#ubuntu,2013-12-26,False,6,120
#ubuntu,2013-12-26,False,7,238
#ubuntu,2013-12-26,False,8,163
#ubuntu,2013-12-26,False,9,139
#ubuntu,2013-12-26,False,10,57
#ubuntu,2013-12-26,False,11,108
#ubuntu,2013-12-26,False,12,271
#ubuntu,2013-12-26,False,13,209
#ubuntu,2013-12-26,False,14,130
#ubuntu,2013-12-26,False,15,160
#ubuntu,2013-12-26,False,16,162
#ubuntu,2013-12-26,False,17,137
#ubuntu,2013-12-26,False,18,74
#ubuntu,2013-12-26,False,19,61
#ubuntu,2013-12-26,False,20,98
#ubuntu,2013-12-26,False,21,103
#ubuntu,2013-12-26,False,22,100
#ubuntu,2013-12-26,False,23,208
#ubuntu,2014-01-02,False,0,123
#ubuntu,2014-01-02,False,1,75
#ubuntu,2014-01-02,False,2,106
#ubuntu,2014-01-02,False,3,109
#ubuntu,2014-01-02,False,4,106
#ubuntu,2014-01-02,False,5,174
#ubuntu,2014-01-02,False,6,109
#ubuntu,2014-01-02,False,7,173
#ubuntu,2014-01-02,False,8,232
#ubuntu,2014-01-02,False,9,205
#ubuntu,2014-01-02,False,10,188
#ubuntu,2014-01-02,False,11,124
#ubuntu,2014-01-02,False,12,213
#ubuntu,2014-01-02,False,13,152
#ubuntu,2014-01-02,False,14,163
#ubuntu,2014-01-02,False,15,137
#ubuntu,2014-01-02,False,16,197
#ubuntu,2014-01-02,False,17,318
#ubuntu,2014-01-02,False,18,193
#ubuntu,2014-01-02,False,19,220
#ubuntu,2014-01-02,False,20,154
#ubuntu,2014-01-02,False,21,79
#ubuntu,2014-01-02,False,22,125
#ubuntu,2014-01-02,False,23,44
#ubuntu,2014-01-09,False,0,333
#ubuntu,2014-01-09,False,1,164
#ubuntu,2014-01-09,False,2,100
#ubuntu,2014-01-09,False,3,157
#ubuntu,2014-01-09,False,4,192
#ubuntu,2014-01-09,False,5,86
#ubuntu,2014-01-09,False,6,123
#ubuntu,2014-01-09,False,7,285
#ubuntu,2014-01-09,False,8,162
#ubuntu,2014-01-09,False,9,135
#ubuntu,2014-01-09,False,10,47
#ubuntu,2014-01-09,False,11,137
#ubuntu,2014-01-09,False,12,58
#ubuntu,2014-01-09,False,13,109
#ubuntu,2014-01-09,False,14,148
#ubuntu,2014-01-09,False,15,127
#ubuntu,2014-01-09,False,16,124
#ubuntu,2014-01-09,False,17,99
#ubuntu,2014-01-09,False,18,182
#ubuntu,2014-01-09,False,19,184
#ubuntu,2014-01-09,False,20,151
#ubuntu,2014-01-09,False,21,145
#ubuntu,2014-01-09,False,22,127
#ubuntu,2014-01-09,False,23,52
#ubuntu,2014-01-16,False,0,149
#ubuntu,2014-01-16,False,1,112
#ubuntu,2014-01-16,False,2,148
#ubuntu,2014-01-16,False,3,188
#ubuntu,2014-01-16,False,4,60
#ubuntu,2014-01-16,False,5,60
#ubuntu,2014-01-16,False,6,27
#ubuntu,2014-01-16,False,7,115
#ubuntu,2014-01-16,False,8,104
#ubuntu,2014-01-16,False,9,133
#ubuntu,2014-01-16,False,10,128
#ubuntu,2014-01-16,False,11,68
#ubuntu,2014-01-16,False,12,26
#ubuntu,2014-01-16,False,13,23
#ubuntu,2014-01-16,False,14,142
#ubuntu,2014-01-16,False,15,113
#ubuntu,2014-01-16,False,16,126
#ubuntu,2014-01-16,False,17,240
#ubuntu,2014-01-16,False,18,157
#ubuntu,2014-01-16,False,19,71
#ubuntu,2014-01-16,False,20,168
#ubuntu,2014-01-16,False,21,144
#ubuntu,2014-01-16,False,22,244
#ubuntu,2014-01-16,False,23,156
#ubuntu,2014-01-23,False,0,94
#ubuntu,2014-01-23,False,1,90
#ubuntu,2014-01-23,False,2,178
#ubuntu,2014-01-23,False,3,86
#ubuntu,2014-01-23,False,4,113
#ubuntu,2014-01-23,False,5,47
#ubuntu,2014-01-23,False,6,71
#ubuntu,2014-01-23,False,7,98
#ubuntu,2014-01-23,False,8,180
#ubuntu,2014-01-23,False,9,104
#ubuntu,2014-01-23,False,10,87
#ubuntu,2014-01-23,False,11,83
#ubuntu,2014-01-23,False,12,120
#ubuntu,2014-01-23,False,13,108
#ubuntu,2014-01-23,False,14,229
#ubuntu,2014-01-23,False,15,117
#ubuntu,2014-01-23,False,16,115
#ubuntu,2014-01-23,False,17,136
#ubuntu,2014-01-23,False,18,103
#ubuntu,2014-01-23,False,19,62
#ubuntu,2014-01-23,False,20,95
#ubuntu,2014-01-23,False,21,243
#ubuntu,2014-01-23,False,22,147
#ubuntu,2014-01-23,False,23,75
#ubuntu,2014-01-30,False,0,128
#ubuntu,2014-01-30,False,1,152
#ubuntu,2014-01-30,False,2,69
#ubuntu,2014-01-30,False,3,96
#ubuntu,2014-01-30,False,4,151
#ubuntu,2014-01-30,False,5,231
#ubuntu,2014-01-30,False,6,335
#ubuntu,2014-01-30,False,7,172
#ubuntu,2014-01-30,False,8,90
#ubuntu,2014-01-30,False,9,120
#ubuntu,2014-01-30,False,10,32
#ubuntu,2014-01-30,False,11,105
#ubuntu,2014-01-30,False,12,167
#ubuntu,2014-01-30,False,13,162
#ubuntu,2014-01-30,False,14,130
#ubuntu,2014-01-30,False,15,110
#ubuntu,2014-01-30,False,16,204
#ubuntu,2014-01-30,False,17,205
#ubuntu,2014-01-30,False,18,188
#ubuntu,2014-01-30,False,19,153
#ubuntu,2014-01-30,False,20,146
#ubuntu,2014-01-30,False,21,122
#ubuntu,2014-01-30,False,22,150
#ubuntu,2014-01-30,False,23,39
#ubuntu,2014-02-06,False,0,156
#ubuntu,2014-02-06,False,1,118
#ubuntu,2014-02-06,False,2,116
#ubuntu,2014-02-06,False,3,27
#ubuntu,2014-02-06,False,4,86
#ubuntu,2014-02-06,False,5,136
#ubuntu,2014-02-06,False,6,54
#ubuntu,2014-02-06,False,7,33
#ubuntu,2014-02-06,False,8,82
#ubuntu,2014-02-06,False,9,102
#ubuntu,2014-02-06,False,10,76
#ubuntu,2014-02-06,False,11,126
#ubuntu,2014-02-06,False,12,161
#ubuntu,2014-02-06,False,13,120
#ubuntu,2014-02-06,False,14,147
#ubuntu,2014-02-06,False,15,246
#ubuntu,2014-02-06,False,16,197
#ubuntu,2014-02-06,False,17,212
#ubuntu,2014-02-06,False,18,178
#ubuntu,2014-02-06,False,19,222
#ubuntu,2014-02-06,False,20,243
#ubuntu,2014-02-06,False,21,182
#ubuntu,2014-02-06,False,22,117
#ubuntu,2014-02-06,False,23,59
#ubuntu,2014-02-13,False,0,180
#ubuntu,2014-02-13,False,1,128
#ubuntu,2014-02-13,False,2,52
#ubuntu,2014-02-13,False,3,82
#ubuntu,2014-02-13,False,4,90
#ubuntu,2014-02-13,False,5,44
#ubuntu,2014-02-13,False,6,118
#ubuntu,2014-02-13,False,7,72
#ubuntu,2014-02-13,False,8,71
#ubuntu,2014-02-13,False,9,89
#ubuntu,2014-02-13,False,10,66
#ubuntu,2014-02-13,False,11,183
#ubuntu,2014-02-13,False,12,71
#ubuntu,2014-02-13,False,13,142
#ubuntu,2014-02-13,False,14,218
#ubuntu,2014-02-13,False,15,194
#ubuntu,2014-02-13,False,16,134
#ubuntu,2014-02-13,False,17,145
#ubuntu,2014-02-13,False,18,106
#ubuntu,2014-02-13,False,19,85
#ubuntu,2014-02-13,False,20,126
#ubuntu,2014-02-13,False,21,140
#ubuntu,2014-02-13,False,22,88
#ubuntu,2014-02-13,False,23,160
#ubuntu,2014-02-20,False,0,211
#ubuntu,2014-02-20,False,1,129
#ubuntu,2014-02-20,False,2,206
#ubuntu,2014-02-20,False,3,163
#ubuntu,2014-02-20,False,4,127
#ubuntu,2014-02-20,False,5,59
#ubuntu,2014-02-20,False,6,166
#ubuntu,2014-02-20,False,7,232
#ubuntu,2014-02-20,False,8,137
#ubuntu,2014-02-20,False,9,204
#ubuntu,2014-02-20,False,10,150
#ubuntu,2014-02-20,False,11,215
#ubuntu,2014-02-20,False,12,157
#ubuntu,2014-02-20,False,13,156
#ubuntu,2014-02-20,False,14,81
#ubuntu,2014-02-20,False,15,164
#ubuntu,2014-02-20,False,16,143
#ubuntu,2014-02-20,False,17,121
#ubuntu,2014-02-20,False,18,158
#ubuntu,2014-02-20,False,19,131
#ubuntu,2014-02-20,False,20,259
#ubuntu,2014-02-20,False,21,90
#ubuntu,2014-02-20,False,22,146
#ubuntu,2014-02-20,False,23,211
#ubuntu,2014-02-27,False,0,0
#ubuntu,2014-02-27,False,1,0
#ubuntu,2014-02-27,False,2,0
